Sentence,Label
"ਵੀਰ ਤੂੰ ਕਿਹੜਾ ਕਿਸੇ ਪਾਸਿਓਂ ਗ਼ਲਤ ਆ। ਫੇਰ ਤੂੰ ਖੁਦਖੁਸ਼ੀ ਕਿਹੜੀ ਗੱਲ ਤੋ ਕਰਨੀ। ਹੁਣ ਤਾਂ ਸੱਚ ਸਾਹਮਣੇ ਆ ਗਿਆ।ਖੁਦਖੁਸ਼ੀ ਕਰਨਾ ਡਰਪੋਕਾ ਦਾ ਕੰਮ ਆ ਬਾਈ। ਤੂੰ ਅਪਣੀ ਧੀ ਬਾਰੇ ਸੋਚ ਤੇ ਸੱਚ ਦਾ ਸਾਹਮਣਾ ਕਰ ਐਵੇਂ ਜਿੰਦਗੀ ਚ ਹਾਰ ਨੀ ਮੰਨੀਦੀ। ਤੂੰ ਸਹੀ ਆਨਾ ਬਸ ਫਿਰ ਸ਼ਰਮ ਓਹਨਾਂ ਨੂੰ ਚਾਹੀਦੀ ਆ। ਜਿਹੜੇ ਹੀਰ ਰਾਂਝਾ ਬਣੇ ਫਿਰਦੇ ਸੀ। ਜਿਹਨੇ ਨਾ ਅਪਣੀ ਧੀ ਬਾਰੇ ਸੋਚਿਆ ਨਾ ਘਰ ਬਾਰੇ । ਨਾਲੇ ਹੁਣ ਤਾਂ ਰੰਗੇ ਹੱਥ ਫੜੇ ਨੇ।
 ਵਾਹਿਗੁਰੂ  ਮੇਹਰ ਕਰੂ। ਬਸ ਵੀਰ ਇਹ ਖੁਦਖੁਸ਼ੀ ਵਾਲਾ ਕੰਮ ਨਾ ਕਰੀ। ਆਪਣੀ ਧੀ ਬਾਰੇ ਸੋਚੀ ਓਹਨੇ ਤਾਂ ਨਹੀਂ ਸੋਚਿਆ । ਤੈਨੂੰ ਇਨਸਾਫ਼ ਜਰੂਰ ਮਿਲੂ ਵੀਰੇ।",Support
ਔਰਤਾਂ ਨੂੰ ਸਖ਼ਤ ਸਜ਼ਾ ਦਿੱਤੀ ਜਾਵੇ ਇਹ ਔਰਤ ਨਹੀਂ ਬਦਕਾਰ ਹੈ ਸ਼ਰੀਫ਼  ਆਦਮੀਂ ਨੂੰ ਇਨਸਾਫ ਦਿਵਾਉਣ ਲਈ ਅੱਗੇ ਆਉਣ ਨੇਤਾ,Support
ਵੀਰ ਜੀ ਜੇਹੜੀ ਜਨਾਨੀ ਨੂੰ ਖ੍ਹੇ ਖਾਣ ਦੀ ਆਦਤ ਪੈ ਜਾਵੇ ਉਹ ਕਿਸੇ ਦੀ ਵੀ ਸੱਕੀ ਨਹੀਂ ਹੋਂਦੀ,Hate
ਜਦੋਂ ਥੱਪੜਾਂ ਦੀ ਹੋਈ ਬਰਸਾਤ ਗ੍ਹੰਲਾਂ ਦਾ ਰੰਗ ਲਾਲ ਹੋਗਿਆ,Hate
ਹੂਣ ਪਤਾ ਲੱਗਾ ਰਿਸ਼ਵਤ ਲੈਣ ਦਾ very happy🎉🎉🎉,Neutral
ਨਾਨਕ  ਦੁਖੀਆ ਸਭ ਸੰਸਾਰ,Sadness
ਬੰਦਾ ਸਹੀ ਆ,Neutral
ਆਤਮਹੱਤਿਆ ਨਾ ਕਰੀ ਵੀਰ। ਜ਼ਿੰਦਗੀ ਦੁਬਾਰਾ ਨਹੀਂ ਮਿਲਦੀ। ਇਨਸਾਫ ਜਰੂਰ ਮਿਲੇਗਾ,Support
ਮਨੀਸ਼ਾ ਗੁਲਾਟੀ ਕੋਲ ਜਾਓ ।,Neutral
ਬਾਈ ਮੁੰਡੇ ਨਾਲ਼ ਹੀ ਤੌਰ ਦੇ ਆਪਣੀ ਜ਼ਿੰਦਗੀ ਬਚਾ ਲਾ ਇਸ ਗੰਦੀ ਜਨਾਨੀ ਤੋਂ,Hate
"Lakha Sidhana be Like - ਇਹ ਭਾਰਤ ਦੀ ਅਜੇੰਸੀਆ ਦੀ ਚਾਲ ਹੈ , ਪੰਜਾਬ ਦੀ ਧੀਆਂ ਨੂੰ ਹੋਟਲ ਵਿੱਚ ਭੇਜੀਆਂ ਜਾਂਦਾ ।",Neutral
ਆਮ ਬੰਦੇ ਨੂੰ ਪੁਲਿਸ ਕੀ ਇਨਸਾਫ ਦੇ ਦਿਉ ਜਦੋ ਆਪਣੇ ਮੁਲਾਜ਼ਮ ਇਨਸਾਫ ਨਹੀ ਦੇ ਸਕਦੀ ਜਿਵੇ ਵੀ ਹੋ ਸਕਦਾ ਦੁਧ ਦਾ ਦੁਧ ਪਾਣੀ ਦਾ ਪਾਣੀ ਪਰ ਇਨਸਾਫ ਕਰਨ,Support
"ਨਾ ਵੀਰੇ ਆਤਮਹਤਿਆ ਨਾ ਕਰੀ ਵੀਰੇ ਤੇਰੀ ਬੇਟੀ ਰੁਲ ਜਾਏਗੀ ਕਿਸੇ ਨੇ ਨਹੀਂ ਸੰਭਾਲਣੀ ਇਸ ਜਨਾਨੀ ਦਾ ਕੀ ਹੈ ਜੀਦੇ ਨਾਲ ਇਹ ਤੁਰੀ ਫਿਰਦੀ ਹੈ ਉਸਨੇ ਵੀ
ਜਵਾਬ ਦੇ ਦੇਣਾ ਹੈ ਇਸ ਦਾ ਤਾਂ ਇਹ ਹੀ ਇਲਾਜ ਹੈ
ਇਸਨੂੰ ਨਾ ਤਲਾਕ ਦੇ ਤੇ ਨਾ ਹੀ ਆਪਣੇ ਘਰ ਰਖ 
ਵੀਰੇ ਤੂੰ ਆਪਣੀ ਬੇਟੀ ਨੂੰ ਪੜਾਕੇ ਕਿਸੇ ਕਾਵਲ਼ ਬਣਾਦੇ",Support
ਸਰਕਾਰੀ ਨੌਕਰੀ ਬੰਦੇ ਲਈ ਗਲੇ ਦਾ ਅਜਿਹਾ ਫੰਦਾ ਬਣ ਜਾਂਦੀ ਜੋ ਨਾ ਗਲੇ ਚ ਰੱਖਣ ਜੋਗੇ ਨਾ ਕੱਢਣ ਜੋਗੇ।,Neutral
ਇਹ ਸਰੀਫ ਬੰਦਾ,Appreciation
ਉਸਨੂੰ ਗਲਤ ਕਮਾਂ ਦਾ ਚਾਅ ਹੋਣਾ,Hate
ਬਾਈ ਨੂੰ ਇਨਸਾਫ਼ ਦਿਵਾਉਣ ਚਾਹੀ ਦਾ ਹੈ ਵਾਹਿਗੁਰੂ ਕਿਰਪਾ ਕਰੋ ਬਾਈ ਪਰੋਸ਼ਾ ਰੱਖ ਬੱਸ,Blessing
ਆਤਮ ਹੱਤਿਆ ਤੋਂ ਚੰਗਾ ਏਨਾ ਨੂੰ ਠੋਕ ਦੇ,Hate
ਇਸ ਜਨਾਨੀ ਦੇ ਕੀੜੇ ਪੇਂਣਗੇ ਰੱਬਾ ਸ਼ਰੀਫ਼ ਬੰਦੇ ਦਾ ਸਾਥ ਦਈ,Hate
ਜਿਹੜੀਆ ਔਰਤਾਂ ਵਿਆਹ ਵੇਲੇ ਗੁਰੂ ਗ੍ਰੰਥ ਸਾਹਮਣੇ ਇੱਕ ਦੂਸਰੇ ਨਾਲ ਸਾਰੀ ਉਮਰ ਇੱਕ ਦੂਸਰੇ ਨਾਲ ਇੱਕਠੇ ਰਹਿਣ ਦੀਆਂ ਸੌਹ ਖਾਂਦੀਆ ਬਾਦ ਇਹ ਕੰਮ ਕਰਦੀਆਂ ਰੱਬ ਉਹਨਾਂ ਨੂੰ ਕਦੇ ਮਾਫ ਨੀ ਕਰਦਾ,Sadness
ਵਾਹਿਗੁਰੂ ਇਸ ਭਲੇ ਪੁਰਸ਼ ਨੂੰ ਇਨਸਾਫ ਦਿਵਾਉਣ 😔,Blessing
ਭਰਾ ਇਹਨੂੰ ਤਲਾਕ ਦੇ ਤੇ ਨਵੀ ਲਂਭ ਜੇ ਇਸਨੂੰ  ਹੋਰ ਮਿਲਿਆ ਤਾ ਤੈਨੂੰ ਵੀ ਬਥੇਰੀਆ,Neutral
"ਇਹ ਤੇਰੀ ਕਾਰਵਾਈ ਕੋਟ ਦੀ ਹੈ ਚੰਗਾ ਵਕੀਲ ਜੋ ਸੈਅ ਦਿੰਦਾ ਓਵੇ ਕਰ 
ਕੋਟ ਵਿੱਚ ਦੀ ਸੋਹਣਾ ਪਰਚਾ ਬਣੇਗਾ ਨਾਲੇ ਤਲਾਕ ਦਾ ਰਾਹ ਪਧਰਾ ਹੋ ਜਾਵੇਗਾ। 
ਪੁਲਿਸ ਵੀ ਤੈਨੂੰ ਕੁਜ ਸਚ ਕੇ ਹੀ ਕਿਹ ਰਹੀ ਹੋ ਸਕਦੀ ਐ।",Neutral
"ਤੇਰੇ ਵੱਡੇ ਏਨੇ ਵੱਡੇ ਹਿਰਦੇ ਦ ਧੰਨਵਾਦ ਵੀ। ਸ਼ਾਬਾਸ਼ੇ ਤੂੰ ਏਨਾ ਸਬਰ ਕੀਤਾ 
ਇੱਕ ਗੱਲ ਹੈ। ਇਸ ਮੁੰਡੇ ਨੂੰ ਖਰਾਬ ਪੁਲਿਸ ਨੇ ਹੀ ਕੀਤਾ ਘਰ ਨੂੰ ਪੱਟੀ ਚੁ ਪੁਲਿਸ ਵਾਲਿਆ ਦਾ ਪੂਰਾ ਪੂਰਾ ਹੱਥ ਹੈ। ਸਾਨੂੰ ਹੱਥ ਤਾਈ ਨਹੀ ਪਾਊਗਾ ਓਹ ਇਹਨਾ ਚੱਲ ਪੁਲਸੀਆ ਨਾਲ ਵੀ ਸਵਾ ਕੇ ਖਾਦੀ ਹੋਵਗੀ ਪਤਾ ਨਹੀ ਕਿੰਨੇ ਟਾਈ ਮ ਤੋ ਕਾਲ ਡਿਟੇਲ ਕਢਕੇ ਇਹਨਾਮੇਨ ਮੇਨ ਪੁਲਿਸ ਵਾਲੀਆ ਦੀ। ਓਹ ਜਰੂਰ ਇਹਨਾ ਨੂੰ ਫੂਨ ਕਰਦੀ ਹੋਵੇਗੀ। 
ਜੇ ਸਰਕਾਰੀ ਮੁਲਾਜਿਮ ਦੀ ਸਰਕ੍ਰਾਰੀ ਮੁਲਾਜਿਮ ਨਹੀ ਸੁਣਦੇ ਫਿਰ ਦਾਲ ਚੁ ਤਾ ਕੁਛ ਕਾਲਾ ਹੈ
ਤੂੰ ਵੀਰ ਇਹ ਚਗਲ ਤੋ ਪਿਛਾ ਛੁਡਾ ਤੇ ਵਿਆਹ ਕਰਵਾ ਹੋਰ ਗਲਿਤ ਕਦਮ ਨਾ ਚੱਕੀ ਤੂੰ ਅਜੇ ਬੁੱਡਾ ਨਹੀ ਹੋ ਗਿਆ।  
ਤੂੰ ਮਾਨ ਦੇ ਕਿਸੇ ਐਮ ਐਲ ਨੂੰ ਮਿਲ ਤੇਰੀ  ਸੁਨਵਾਈ ਜਰੂਰ ਹੋਵੇਗੀ। 
ਇਹਨਾਂ ਨੂੰ ਤਾ ਸਿਵਜੀ ਮਹਾਰਾਜ ਵੀ ਨਹੀ ਰਜਾ ਸਕਿਆ ਬੰਦਾ ਕਿਆ ਚੀਜ ਹੈ।",Disappointment
"ਵਾਹਿਗੁਰੂ ਭਲੀ ਕਰੇ , ਵੀਰ ਜੀ ਆਤਮ ਹੱਤਿਆ ਨਾ ਕਰੇਓ",Blessing
ਗ਼ਲਤ ਗੱਲ ਆ ਜਨਾਨੀ ਲਈ,Disappointment
ਹੁਣ ਇਹ ਤੇਰੀ ਘਰਵਾਲੀ ਨੀ ! ਇਹ ਹੋਰਾ ਦੀ ਆ,Neutral
ਆਤਮ  ਹੱਤਿਆ  ਨਾ  ਆਪਦੀ  ਬੇਟੀ  ਬਾਰੇ  ਸੋਚ  ਉਹ  ਰੋਲਜਾਵੇਗੀ,Neutral
"ਇਸ ਜਨਾਨੀ ਤੇ ਕਾਰਵਾਹੀ ਹੋਂਣੀ ਚਾਹੀਦੀ ,ਇਸ ਤੇ ਪਰਚਾ ਹੋਂਣਾ ਚਾਹੀਦਾ ,ਤਲਾਕ ਵੀ ਹੋਂਣਾ ਚਾਹੀਦਾ",Support
ਚਵਲ ਰੰਨ,Hate
ਛੱਡ ਦੇ,Neutral
ਹਦ  ਹੋ  ਗਈ   ਯਰ   ਪੁਲੀਸ   ਵਾਲੀ   ਲੜਕੀ  ਕੰਪਲੈਨ   ਕਰੂ   ਤਾ   ਕਾਰਵਾਈ   ਹੋਵੇਗੀ   ਬੰਦੇ   ਦੀ   ਕੰਪਲੈਨ   ਦਾ  ਕੋਈ   ਮੁੱਲ   ਨਹੀ,Neutral
ਵੀਰ ਜੀ ਇਕ ਦਾ ਨੲਈ ਕਈ ਜਨਾਨੀਆ ਦਾ ਇਹ ਹਾਲ ਆ ਕਈ ਤਾ ਘਰੋ ਇਸ ਕੰਮਾ ਲਈ ਆਉਦੀਆ ਨੇ  ਅਮ੍ਰਿਤਸਰ ਚ ਬਹੁਤ ਹੋਟਲ ਬਣ ਚੁਕੇ  ਨੇ ਜੀ  ਗੰਦੀਆ ਜਨਾਨੀਆ ਦੀ ਕੋਈ ਇਜਤ ਨਈ  ਹੁੰਦੀ  ਜੀ,Hate
"22 ਜੀ ਏਸ ਕੂਤੀ ਜਨਾਨੀ ਨੂੰ ਛੱਡ ਦੇ ਤੇ ਧੀ ਨੂੰ  
ਆਪਣੇ ਕੋਲ ਰੱਖੀ ਧੀਆਂ ਪੀਓ ਦਾ ਦੂਖ ਵਡਾਉਦੀਆਂ ਨੇ 22ਜੀ",Support
ਵਿਰੇ ਜੈਹਿਡੀ ਚਿਜ ਉਹਦੇ  ਲਁਗੀਆ ਉਹ ਤੇਰੈ ਨੀ ਹੈਗੀ ਪਿਸ਼ਾ ਸ਼ਡੁਵਾਲਾ  ਧੌਖੇ ਵਾਜਾ ਤੌ,Neutral
ਵੀਰ ਆਤਮ ਹੱਤਿਆ ਨਾ ਕਰੀਂ  ਨਹੀਂ ਤਾਂ ਤੂੰ ਬੁਜ਼ਦਿਲ ਕਹਾਵੇਂਗਾ   ਡੱਟਕੇ ਮੁਕਾਬਲਾ ਕਰੀਂ,Support
ਏਸ ਗੰਦੀ ਔਰਤ ਤੇ ਕਾਰਵਾਈ ਹੋਣੀ ਚਾਹੀਦੀ ਹੈ   ਨਾਲ ਸਾਲੇ ਮੁੰਡੇ ਤੇ ਵੀ ਕਾਰਵਾਈ ਹੋਣੀ ਚਾਹੀਦੀ ਏਸ ਵੀਰ ਨੂੰ ਇਨਸਾਫ਼  ਮਿਲਣਾ ਚਾਹੀਦਾ  ਹੋਰ ਕਿੰਨੇ ਸਬੂਤ ਚਾਹੀਦੇ ਹਨ  ਏਸ ਵੀਰ ਨੂੰ ਇਨਸਾਫ਼ ਨਾ ਮਿਲਿਆ   ਤਾਂ ਕਨੂੰਨ ਨੂੰ ਕੀ ਕਰਨਾ,Hate
ਆਪਣੀ ਧੀ ਦਾ ਵੀ nai ਸੋਚਿਆ lady ne🙏🙏,Sadness
"ਵਾਹਿਗੁਰੂ ਜੀ ਕੀ ਬਣੂ ਦੁਨੀਆਂ ਦਾ 😥
Jo apne husband ਦੀ na hoi kise horr ਦੀ ਕੀ hou🙏ਵਾਹਿਗੁਰੂ ਸਦਬੁਧੀ ਬਕਸ਼ੇ 🙏",Sadness
ਠਾਣੇ ਲਿਆ ਕਿ ਸਾਰੇ ਪੁਲਿਸ ਮੁਲਾਜ਼ਮ ਕੋਡੀ ਕਰਕੇ ਇਸ ਨੂੰ ਠੋਕੋ,Hate
ਕੱਚੀ ਉਮਰ ਹੀ ਸੀਲ ਟੁੱਟ ਗਈ ਹੋਣੀ ਹੁਣ ਤਾਬਾ ਨੀ ਆਉਣੀ ਤਲਾਕ ਦੇ ਕੇ ਦਫਾ ਕਰ,Hate
ਲੀਡਰ ਇਹੀ  ਕੰਮ ਕਰਦੇ ਹਨ,Hate
ਕਿੰਨਾ ਸੋਹਣਾ ਘਰ ਵਾਲਾ ਕੁੱਤੀ ਜਨਾਨੀ ਫਿਰ ਵੀ ਬਾਹਰ ਤੁਰੀ ਫਿਰਦੀ ਏ ਘਰ ਵਾਲਾ ਘਰ ਵਾਲਾ ਹੀ ਹੁੰਦਾ ਵੀਰੇ ਤੁਸੀ ਮਰਣ ਲਈ ਨਹੀਂ ਸੋਚਣਾ ਵੀਰੇ ਤੁਹਾਡੀ ਬੇਟੀ ਨੂੰ ਤੁਹਾਡੀ ਲੋੜ ਏ,Hate
ਆਤਮਹੱਤਿਆ  ਕੋਈ ਹੱਲ  ਨਹੀ ਹੋ ਇਸ ਨੁ ਸਜਾ ਦਵਾ,Neutral
ਵੀਰ ਆਤਮ ਹੱਤਿਆ ਨਾ ਕਰੀ ਸੱਚੇ ਦਾ ਰੱਬ ਹੁੰਦਾ ਏ ਤੈਨੂੰ ਇਨਸਾਫ ਜ਼ਰੂਰ ਮਿਲੇਗਾ ਵਾਹਿਗੁਰੂ ਤੇਰੇ ਨਾਲ ਐ ਸੱਚੇ ਬੰਦਿਆ ਨਾਲ ਖੜਦਾ ਏ,Blessing
ਲੋਕਾਂ ਨੂੰ ਨਜਾਇਜ਼ ਪਰੇਸ਼ਾਨ ਕਰਕੇ ਪੈਸੇ ਲੁੱਟ ਦੇ ਆ ਤੁਸੀਂ ਇਹ ਪਰਮਾਤਮਾ ਤੁਹਾਨੂੰ ਸਜਾ ਦੇ ਰਿਹਾ ਜੋ ਵੀਰ ਇਸ ਗਲ ਨਾਲ ਸਹਿਮਤ ਨੇ ਕਰੋ ਲਾਇਕ,Neutral
"ਆਤਮ ਹੱਤਿਆਂ ਕਿਉਂ?ਅਣਖ ਜਗਾ ਵੀਰ ,ਆਤਮ ਹੱਤਿਆਂ ਬੁਝਦਿਲ ਕਰਦੇ ਨੇ। ਅਣਖ ਲਈ ਸੂਰਮਾਂ ਹੀ ਮਰਦਾ ਹੈ ।",Support
"ਸਿਆਂਣੇ ਕਿੰਹਦੇ ਕਈ ਵਾਰ ਕੰਜਰੀਆਂ ਨਾਲ ਕੰਜਰ ਹੋਣਾ ਪੈਂਦਾ ਨਹੀਂ ਤੇ ਜਾਇਦਾਦ ਅਤੇ ਪ੍ਰੀਵਾਰ ਨੂੰ ਵੀ ਆਸ਼ਕਾਂ ਪਿੱਛੇ ਲੱਗ ਨੁਕਸਾਨ ਪਹੁੰਚਾ ਸਕਦੀਆਂ,, ਸੋਹਣਾਂ ਸੁੱਨਖਾ ਹੈਗਾ ਵੀਰ ਤੁ ਪਰਾਂਅ ਕੂੱਤੀ ਦੀ ਸਗਲੀ ਲਾਅਕੇ ਕਿਤੇ ਹੋਰ----",Hate
"ਛਿੱਤਰ ਪਰੇਡ ਕਰੋ ਜੀ
ਜੇ ਪੁਲਿਸ ਅਧਿਕਾਰੀ ਦੀ ਮਦਦ ਨਹੀਂ ਕੀਤੀ ਜਾ ਰਹੀ ਫਿਰ ਆਮ ਇਨਸਾਨ ਕੀ ਕਰੂਗਾ ?",Hate
"ਵੀਰ  ਗੁੱਸੇ ਵਿੱਚ ਕੋਈ  ਗ਼ਲਤ ਕੰਮ ਨਾ ਕਰੀ।ਆਪਣੀ ਬੱਚੀ ਬਾਰੇ ਜਰੂਰ ਸੋਚੀ।
ਇਸ ਦਾ ਹੱਲ ਤਲਾਕ ਹੈ। ਹੋਰ ਵਿਆਹ ਕਰਕੇ ਆਪਣੀ ਜੇਦਗੀ ਬਤੀਤ ਕਰ।",Support
ੲਿੰਸਾਫ਼ ਪਸੰਦ ਲੋਕਾਂ ਨੂੰ ਅੱਗੇ ਅੳੁਣਾ ਚਾਹੀਦਾ ੲਿਸ ਮੁੰਡੇ ਨੂੰ ੲਿੰਸਫ਼ ਦਿਵੋਂਣਾ ਚਾਹੀਦਾ ਹੈ,Support
ਸਰਪੰਚ ਹਰਾਮੀਆਂ ਜ਼ਨਾਨੀ ਤੇ ਆਪ ਦੀ ਤਸਵੀਰਾਂ ਕੈਮਰੇ ਦੇ ਮੂਹਰੇ ਨਹੀਂ ਲੈਕੇ ਆਇਆ,Hate
ਤਲਾਕ ਦੇਦੇ ਬਾਈ ਗੰਦੀ ਅੋਰਤ ਨੂੰ,Neutral
ਸਜਾ ਦੀ ਹੱਕ ਦਾਰ ਵੀਰੇ ਤਲਾਕ ਦੇ ਕੇ ਕੰਮ ਨਵੇੜ ਦੇ ।ਲੰਡਰ ਵੀਵੀ ਤੋ ਕੀ ਕਰਾਉਣਾ,Neutral
ਬਾਈ ਤਲਾਕ ਦੇਹ ਪਰੇ,Neutral
ਨਹੀਂ ਵੀਰ ਆਤਮ ਹੱਤਿਆਂ ਨਾਂ ਕਰਲੀ ਗੁਰੂ ਆਪੇ ਮੇਹਰ ਕਰੂ,Support
ਸੱਚ ' ਵਿੱਚ ਰਬ ਹੁੰਦਾ ਪੀਰਜ ਨਾਲ ਜਿਤੋ,Neutral
ਵੀਰ ਜੀ ਕਈ ਵਾਰ ਦੁਖੀ ਹੁੰਦੀ ਕੀ ਪਤੀ ਤੰ ਪਿਆਰ ਨਹੀ ਮਿਲਦਾ,Sadness
"ਰੱਬ ਇੱਦਾ ਦੀ ਘਰਵਾਲੀ ਕਿਸੇ ਨੂੰ ਨਾਂ ਦਵੇ,",Sadness
ਵੀਰ ਮੇਰਿਆ ਤੈਨੂੰ ਪੁਲਿਸ ਵਿਚ ਹੁੰਦਿਆ ਪਲਿਸ ਇਨਸਾਫ ਨਹੀਂ ਕਰਦੀ ਤਾ ਫਿਰ ਆਮ ਆਦਮੀ ਨੂੰ ਕੀ ਹੋ ਸਕਦਾ ਵੀਰ ਮੇਰਿਆ।,Disappointment
"ਵੀਰ ਏਨਾ ਸੁੰਦਰ ਆਤਮ  ਹੱਤਿਆ ਨਾ ਕਰ
ਮਾਂ ਨੂੰ ਪੁੱਤ ਨੀ ਲੱਭਣੇ  ਏਨੂੰ ਯਾਰ ਬ੍ਥੇਰੇ",Support
ਜੇ ਅਾਪ ਹੀ ਮਰਨਾਂ ਤਾਂ ਦੋਵਾਂ ਨੂੰ ਮਾਰ ਪਹਿਲਾਂ,Neutral
ਪਿੰਡ ਦੇ ਮੁਖੀ ਹੀ ਵਿਗੜ ਗਏ ਸਾਲੇਆ ਦੀ ਸਰਪੰਚੀ ਨੂੰ ਲੱਖ ਲਾਹਨਤਾਂ ਦੁਰ ਫਿੱਟੇ ਮੂੰਹ 🤬🤬,Hate
ਗੰਦੀ ਜ਼ਨਾਨੀ,Hate
ਆਤਮਹੱਤਿਆ ਕਰਨ ਦੀ ਕੋਈ ਜ਼ਰੂਰਤ ਨਹੀਂ। ਬੇਟਾ ਜੀ। ਗੁਰੂ ਰਾਮਦਾਸ ਜੀ ਅੱਗੇ ਅਰਦਾਸ ਕਰੋ ਇਸਤੋਂ ਖਹਿੜਾ ਉਹ ਆਪ ਛੁਡਵਾ ਦੇਣਗੇ ਬੇਟਾ।,Support
ਹੇ ਰੱਬਾ ਕਿਉ  ਲੋਕਾਂ  ਦੀ ਮਤ ਮਰ ਗਈ  ਐ,Sadness
"ਚੰਗਾ ਹੋਇਆ ਪਤਾ ਲੱਗ ਗਿਆ ।ਇਸ ਬਲਾਅ ਨੂੰ ਪਰੇ ਕਰ, ਯਬ ਮੁਕਾ। ਤੂੰ ਆਤਮ ਹੱਤਿਆ ਕਿਉਂ ਕਰਨੀ, ਆਪਣੀ ਜਿੰਦਗੀ ਨਵੇ ਸਿਰੇ ਸ਼ੁਰੂ ਕਰ।",Support
ਬੇਟਾ ਜੀ ਆਤਮ ਹੱਤਿਆ ਨਾ ਕਰਨ। ਜੇਕਰ ਹੋ ਸਕੇ ਤਾਂ ਲੈ ਲਾ,Support
"ਯਾਰ ਸਮਝ ਨੀ ਆਉਂਦੀ ਕੁੜੀਆਂ ਦੀ, ਗੁਰੂ ਗ੍ਰੰਥ ਸਾਹਿਬ ਦੀ ਹਜ਼ੂਰੀ ਵਿੱਚ ਲਾਵਾਂ ਲੈਕੇ ਵੀ ਬਾਅਦ ਵਿੱਚ ਇਸ ਤਰਾਂ ਦੇ ਕੰਮ ਕਰਦੀਆਂ ਨੇਂ, ਗੁਰੂ ਦੀ ਹਜ਼ੂਰੀ ਵਿੱਚ ਲਾਵਾਂ ਤਾਂਹੀ ਲਈ ਦੀਆਂ ਨੇਂ ਵੀ ਤੁਸੀ ਅੱਜ ਤੋਂ ਇਕ ਦੂਸਰੇ ਦੇ ਪਤੀ ਪਤਨੀ ਓ, ਤੁਸੀ ਅੱਜ ਤੋਂ ਸੁੱਖ ਦੁੱਖਵਿੱਚ ਇਕ ਦੂਸਰੇ ਦਾ ਸਾਥ ਦੇਣਾ, ਜੇ ਕੁੜੀਆਂ ਨੇਂ ਵਿਆਹ ਤੋਂ ਬਾਅਦ ਇਸ ਤਰਾਂ ਹੀ ਗੰਦ ਪਾਉਣਾ ਹੁੰਦਾ ਤਾਂ ਓਹ ਆਪਣੇ ਮਾਂ ਬਾਪ ਨੂੰ ਪਹਿਲਾਂ ਹੀ ਦੱਸ ਦਿਆਂ ਕਰਨ ਵੀ ਮੇਰਾ ਤੁਸੀ ਵਿਆਹ ਨਾ ਕਰੋ ਤੁਸੀ ਬਸ ਮੈਨੂੰ ਇਕ ਕੋਠਾ ਬਣਾਕੇ ਦੇਦੋ ਨਾਲੇ ਮੇਰਾ ਸਵਾਦ ਪੂਰਾ ਹੋਜੂਨਾਲੇ ਘਰ ਨੂੰ ਚਾਰ ਪੈਸੇ ਆਉਣਗੇ, ਲੱਖ ਲਾਹਨਤ ਐਹੋ ਜਿਹੀਆਂ ਕੁੜੀਆਂ ਤੇ ਜਿਹੜੀਆਂ ਆਪਣੇ ਮਾਂ ਬਾਪ ਵਾਰੇ ਵੀ ਨਹੀਂ ਸੋਚਦੀਆਂ ਵੀ ਓਹਨਾ ਨੇਂ ਮੈਨੂੰ ਕਿਵੇਂ ਗੁਰੂ ਦੀ ਹਜ਼ੂਰੀ ਵਿੱਚ ਵਿਆਹ ਕਰਕੇ ਤੋਰਿਆ, ਵਿਆਹ ਕਰਵਾਓਣ ਤੋਂ ਚੰਗਾ ਸੀ ਆਪਣੇ ਪਿੰਡ ਹੀ POP ਕਰਵਾ ਕੇ ਵਧੀਆ ਜੇਹਾ ਕੋਠਾ ਬਣਾ ਲੈਂਦੀ",Disappointment
ਬਹੁਤ ਹੀ ਸ਼ਰਮਨਾਕ ਗੱਲ ਹੈ ਇਸ ਜਨਾਨੀ ਵਾਸਤੇ ਉਸ ਮਾਪਿਆ ਨੂੰ ਵੀ ਕੋਈ ਸਟੈਂਡ ਲੈਣਾ ਚਾਹੀਦਾ ਹੈ  ਵੀਰ ਤੁਹਾਨੂੰ ਮਰਪ ਦੀ ਲੋੜ ਹੈ ਤੁਸੀਂ ਕੋਈ ਕਾਲਾ ਨਹੀਂ ਖੱਟਿਆ ਬੱਚੀ ਵਲ ਧਿਆਨ ਰੱਖਣਾ ਉਹ ਵਿਚਾਰੀ ਕੀ ਕਰੋ ਵਾਹਿਗੁਰੂ ਦਾ ਭਾਣਾ ਹੈ,Disappointment
ਵੀਰ ਜੀ ਤੁਸੀਂ ਨਾਮਰਦ ਹੋ ਜਾਂ ਫੇਰ ਤੂੰ ਸਾਲਿਆ ਫੂਦੁ ਹੈ ਵੀਰ ਮਰਕੇ ਵੀਰ ਕਿਸੇ ਨੇ ਦੁਨੀਆਂ ਨੀਂ  ਜਿੱਤੀ ਮਰਦ ਬਣ ਗੋਲੀਆਂ ਮਾਰਕੇ ਥਾਨੇ ਪੇਛ ਹੋ‌ ਜਾਂ ਮੇਰਾ ਭਰਾ ਮਰਿ ਦਾ ਨਹੀਂ ਮਾਰੀ ਦਾ ਬੱਬਰ ਸ਼ੇਰ ਬਣ ਦੋਨਾਂ ਨੂੰ ਠੋਕ ਦੇ🙄😭 ਨੀਟਾ ਨਵਾਂਸ਼ਹਿਰ ਦੋਆਬਾ ਜੈਵਾਲਮੀਕਿ ਜੀ,Support
